address,value_zubrin,last_height
MGwMzZuz4HMA54yZnH478jVURiKVooG64a,42200000,827602
MCvwkECqW1Q4ZPLYF4fvbEXXz1FiAhswdj,23100000,847851
MG8adhvtT5BnTUFaxJGvFgQb24mKVB5ofz,11000000,823584
MWeRb2qFgDskQMn7hphBzr7ZYYQiSj81wo,115000000,1350268
M8xYK4AUL2k4pACKGJWrzYWPrboACeRCJv,12100000,843007
MRRXDZJjw4CbxkBa1WuA22CUq6ETyYAqTG,1000000,839211
MJ2NVe1V4C4X935t1VkanYYx5QprcPixZQ,43100000,824336
MHBfSuxTrmY2tazAJiTAEdKRKQExLctts3,1000000,838867
MCSCruhVAPwfzA9rqjxbzTpkBdzFGe5jeM,23400000,867818
MBz6C9xJ2JdpidAN4ix8n6kv5yrZLcxg53,11000000,824652
MBomqUMS99xtFGEffBPpACjLWpgNmZZa2r,23200000,825928
M9jqBPCLjcHRvzS8mtfQZ1LagwBkStFNmR,21200000,865916
MCynhkdB438qzMVRwXxZi41tw1ouCf3Qpv,1000000,841190
MRthV3T7gfngPthZJbCSh7sdvAJDPMK3V3,40000000,823557
MUjVZp4z1xpM2GN6Hb3UBWE8NWnsneRbMp,21000000,823396
MPmxw2VtLodKdJsCeS3dBDxap4WqGQTE2z,41100000,555397
MTEFDdMAQ5QiYzGANt3qKxBFXsGYwGauw4,32200000,824326
MVyygzRr9RzZ7yMnb8pEiGs8rVojFMq6T2,21100000,862864
MRiVa5zEc5p2UP9k9a5suGsirMpvHJsMGf,53100000,822472
MULiHqR2wZyGk4WxRjXcjyPoMn9m4RZaTP,54100000,884502
MTJpTpFKXyoDEUuHn2KmQKALLQfpMa5wCv,23300000,793297
MUbVEzGBEoJE47kiWCFb6odpn9J9PAsERL,10000000,822974
MB9wUciQPKQv8hB3V4Eyr5TN7at3nMqKSu,31300000,876970
MMRCJZ8L2mapcSh1XRbkTEgyVzjbPRN1sd,51100000,865916
MJkVR5TgyZ2KUPLQa3UXTrk4zhckoSZnkk,11000000,822349
MBoKMzWR1Qcw25vcf3vpJqyeNsRtTWwxa1,20400000,820304
MFqsdxLYrVqtoaRNVAeN8U6VRX1SPfLXKz,10000000,822412
MEo19n4ZPssp9TqTXsAUjqeQWiWtquW1kw,31200000,897671
MN38JwT876riT6cYn6AEdPDJHKzbkraXfy,710000000,406959
MLNkXyRRHQgbCEtyQN2VHuQFEQCkWJXTqn,10000000,708688
MLmtbBXuMRHp6YpE1CHf88MHKcRDtJJiQi,62300000,850088
MAxB4kepaRGjMVgzKLwiNapg2xuGnwZjB2,75747800000,1387354
MFfE2kYyvxiL4fP88AszAtTTqm8zciqnng,62000000,822349
MRQeqQpq2pscXHtWXWxcbR578p5bt16eHY,43300000,844566
MNfEDWWcqGT1V7gR5BqUwiPcFPPXT3MvNc,1000000,862195
MDZHcRV49sYet2evGZcJhcP2goGzsCH3A9,2000000,835548
MSNxRjM1VHLZxS4AShABTos627GpoqwoAf,1000000,841190
MSVNnQXf6i9Vx2YdYuH4tGAYrHFKAX4cSk,24390920000,1661729
MAC33ovDxF3pnC43x46u65PFN7pct8JnFs,1000000,837217
MFydk2Zi96JPs46RJ49Twh12YzeR5RTjy5,9999940000,1703537
MTzVVNPB9cXXePrEAXofPzKjBQazhhboJw,1200000,12153
MNpoeqpQVnrjwWt8mNVZphHW9SonTjC6gz,10000000,1789530
MSNptPHQ93bECrwvVfEpVGNvpzUeCKAqKV,62200000,807094
MQgy9dS98Ts9F6PCyEydQt66rYXRBKjXCz,10000000,354658
MQvVTw1eKXbuVqaqMzVjYqMa3zXwAktDAe,31100000,823356
M9pT1BJf6KwftT6a69S9XJwVbuaJXDqzZF,13100000,845042
MNxkcWZNzggNmUprxC6PtwYtLzCRVS8u1j,23100000,783217
MNwUfg2XNcdWjGKHASV5GFozWaC6r2qyc1,22100000,844566
MKb8KcgL6v47nnAwYhoJSSTjFXZYpu6Bkn,10000000,357957
MWH7NVF2QomjAihAPBknMXjjiCoYjqAZSz,44200000,824864
MWz56vrsjdSKhKpmPugHkdSJm76hrHk9US,34100000,852396
MJZD3XeiJHsUCgSGiEYbZ6GJn8zCZUqjx1,1000000,839528
ML5XMyeD7rSu1rtTX1QSi61hDqYVLhuFP6,33000000,675475
MPvLhiJaCi2SdpB5nN6ZLRZVMopnsu7ix2,32100000,755999
MP2k8Gb71fxHWT4bL8jNkgppJ58sS21Kz1,1001052,820592
MTXFJEvSpKn7tgPvfxk6qC9PsGnxHrGRjb,50200000,655042
M8jasSuwwX1ChHJ4EibHdXLUL6WbDwuSKu,72100000,821904
MKmFowdEiHYyGvPjDKMQqFkKSSxzjRocHv,1000000,843033
MX5RJtLGY2sgWRHvKwfBSDdPcNyn7uvyg4,52200000,822991
MET4FrGtgJGvtQd8Mhce543TquqiBMuRQz,1000000,840253
MREirYSWWjQ17dg7Ku4rR9jWR1c3LqYsJK,1000000,841423
MNiE6r7Z68RZL72qT71QuRfAoEz9Zb3Dfz,11000000,823356
MN3kRe7rJemNzGYYngKURKWF4p9hHTZ8ce,284999800000,1570339
MApGrXkaPM2h4pyDqK79t898JWQNBBCwKe,52200000,827550
MDsRG3nJiaU5bXCeB9nirHQ541yGY7PRzv,400000,876970
MDF54YrGMpEbSUXPNu2KuLdc7tiCFHKAcT,51200000,668327
MN3yaBi6v4ovWUKKiYXcjL6Y4VGFDnk6oc,42000000,824326
MHy2PtPiH9DuNypRAP9r496x2aXTP2QJ8t,2000000,843070
MTQFAVs9CWVvdp72R2aJxFyjWe63skeg55,60000000,651028
MWNhdWZiqUQd2cBcc4EfRc4YCUvCHGSbUx,12000000,856267
MTw1MSptaJC7FqwdLWEFaLpmZWMCvdRSwi,32100000,822963
MSYPFuqWMZp46fPYbooHLvVaUH8MrtGTfD,121300000,867818
MWektR96occ6K7tr8ULaKUMpGwPZon7hz2,10000000,824820
MAPrihXbxsCj34VrE49vVL5cBiU3aSvYTP,44000000,842973
MQMMgC5e4QB1cr5TWmmS5t72uo2m7Uq3Vk,2317899515255,838282
MDd4PUPWixVdiJ6MeHKTkuHisfCUtLcyza,32200000,843055
MLZdSzcwcqQuSe6yMPNCTTt3GJmCL8AJxg,41000000,850088
MBQSc6yXLeDLeCuwsE9FtGG2FSr9DGjz82,6870093627,103736
MPyENbXQL7c4drT3hWxFEmc5774DWgzjgz,42000000,823358
MMkr42imfgVMx7R59A5u3b2ZzqyJdNQZw9,52100000,852990
M8szf6q6CWRxcQsyxLAXhJK7nDwW1B5nof,42100000,571095
MMbCuaEWzYHWrZk6VN1gu2DTpofbbky6xc,13121946,92107
MQ52711muq8J7DRgN4hJ7HVa5pdpScxs7L,100000,875312
MMAYbnFDZrovPE9WTmn2PdsXHLfbrum14A,400000000,69743
MA36n4RDkKF1wg1DP8wMKN73YDz2amuSYV,1000000,841424
MAw52d95zqUwKMZVvaKBcEARgFtqaQeXab,53100000,793297
MPiTQLJdAPw22nd3sbE3RXifyGUzKCUQvS,73100000,824225
MQ7j7huHhAwtqTpfZGp5eqWFUsyyDiL5wP,1101167828149,36376
MUY9wnQwVSeENY6NXR1AAjELcck9AoduRr,43200000,876970
MEWquWh38b2HcgPW7evVTPSkkc7QBWFqkh,63100000,556750
MPqxZeFJqeaWBD6UGacbx6B3K64AuGbZi7,100000,828015
MWmqQkbLdkogYH46g51gZLvCB5ALyWgMUg,8281816690,108414
MMR3RNJWiAtYuDW18zo4cMX4vz6oyJt1s3,72300000,748604
MFUBzuVE31FQqYFHHyrsiJrZF1FUsgwqdd,52100000,864051
MEodiqyP4QVpc2nFzju96RBaQSJnt1Se2V,29981559,1780619
MBtWBW5TYp1YX15V5diz6pp1wvSbjCngno,22200000,856267
MWFeDy12afC79Vo48QLbLiqGvj4GVFbTrM,1468559940000,1621349
MSLrGY2CTaBhUnWSR1pnSaTsNF3sCE5moK,10000000,365940
MJd6ubEFQAimRB4PtfbWAVi8GwES4pqoKE,22100000,874779
MLhVwZ749dxRdz2nw12kp6Qh1cKKCzGyKP,21000000,824822
MKUkiywRWfRb5RUhW5j2tM6qKudzfL78DN,32100000,566710
MCrkfNmPm4DvedyeznzwyPUKc81tnz4v3x,9715240000,1645016
MFXqdQLEMegBWHtrLppQzbJjdP6wu4E2sy,62200000,876970
MN75DFqJW1jqPEHRozCyH5AkQBDQmmndZf,22100000,823711
M9KGuZo6wa5oiydP7uDHmUrehgW3BP1N6r,2000000,836683
MD1MSE3Xnq7gc4rso1xNAZodhCrRHfW55A,1000000,836914
MFoZjsASuuZ7BkvTkA4ANdHMcSEvrpP8pN,991,64692
MUD3f1fak2EfVP6jmn1dvuGyufwMmsLTtf,24455800,1556004
MUqUPHHN6eNWDKDSXmk67cLoq1H3pppAHm,73000000,751459
MPvGgWhYmc3bhYa7yRP5KQXueah54v7Hso,1000000,839184
MPCZaBWAdvaXjULXvZEhsUvVVPaUe4p6ZX,10000000,367744
MP9XRe2BTEmFjFLf57UDD34o3phMvyom9v,32000000,821895
MHEuwBeixX7EbPEfa6zRr5YV9Xw8NPqtbz,12000000,843047
MUCKTDGnE8FbcFA6hvu8hzuVDqwm7j9vdG,51100000,787204
M9yruBbr4KsmnJAE21Es2Rp1pdEfLrvsYm,1000000,848585
MJe5TQ2xW3tscmzdbxi4hVeCArVftBNMjs,3234721,107146
MH3CQ25YNuFqs8HZmuKY1oqcWaKQvH9TXw,4008097900,952822
MD2ZT51hxeFyxoZ79E4xWx4TuatiNM6Xna,2000000,843052
MScKb9t2q7M8Pr2uCpv3RVXCBVUwyZkXf3,33100000,852990
MBxUpNDe8RqpRiVsbpaPHNXSgJwifVXa2Q,1000000,841190
MB49Ajeb144AEBWB24kk3uE6nQFXmw1W1Q,51000000,847763
MQpvwxHScnGa78dzxDUmox1qapQX56FhU1,1000000,839211
MWBmReXhxtRQWwVpsqo1fdAtEUkVEDVtTZ,53100000,851766
MPimvjjD99sMixCFxiYxW8wNSAQCNJaLLK,33100000,823485
MCdrUzWqPyQbiQzQ9P1dBNhLa2Kfb88VTj,63100000,875789
MLvoGMgMFzZGdJFUVEgJ4kZqeZK5rJhZzd,22000000,824301
MB5txSHT7q3pVcuLoTHJKNh4Sf9KuwRsHB,3663641914,1322570
MKKzv3mjtwMNvUC7DimNC3BxqRQ7XwmAi9,24200000,824225
MHaFyEDh3HDa4eWpq4NaoPn8ytD51iXY4B,41100000,740032
MCNLGihn8qymTrM3J2Wqjb3SGoSefYzPyM,1600000,876970
MEaSXhNmCQJeUG7z3oFQtumvBti8x7v3q4,11000000,848855
MFUmVXpmLp96rT8EcU9i9JwtCSpqQNBbzX,23100000,876970
M9FCdeSqvze9EvMkuAhZ96yetcDVXFYGJg,11000000,823003
MTfdjbdTrgFMNzivtLdzn1uYoKBfbTzjeg,3000000,853049
MG1Ln51LbzDKNwTQE1rHpEYM8ApDnpyzJB,52000000,822352
MCRKsVx21MA6TH515zDLY6W1jjM5x8BmhZ,1000127,862950
MVaWzKGb5U5DLjUEDtsNQCMaEjN5e8DW1P,12000000,847852
MKtNKuTLtBHwRPqpVKDARCm3VDcrY1chPC,21100000,871404
MVVgxh3xoEKrj4zSPgPqHT27rpSsgkT7v7,144200000,856265
MWQE9msUsfFavxBUoxzd6jrB2vKNrawsjh,31000000,844733
MSDtqSjez1XmdS5WBbTxWfZE1xLiSWBPHm,72100000,823356
MFGsHhZ1THs9mjJkyF9fdZhvur8MNNqwQJ,1000000,837120
MDw2UWV5WZnqtkRTfZYsAd4Xv2ZY5WZt18,50157496,1093057
MArZkUJnwbDxaS47F35gEpNiffh2TjARvj,11000000,823756
MMAzuDXNd9Mnb3VZuivjHbKgMZMXqNP8n6,500000000,1667317
MPEswGTUmTh3JRoJCikCPvYvNTqQnWuwh9,33100000,726774
MGKm1tDDfTNc1mfSxLpJB67Pv5BjKX71oR,132100000,866348
MH9vz2jkQ3hhSo2UCZKcg5nqP2GiKBevRb,140000000,790953
MLx4TCfo1ACduJR7p5dPX1rh4Aq3DDKqsZ,11000000,838177
MK2G4WME6Zp54PmZjcbzhfTKHLmbGP9BU1,11000000,822912
MPzTaRFn3Fq3adj3gLg2TMyxYCXexbQ23d,3948681073,92975
MJf9DupvnA5gpyRXKQXo2un13XV18fRs3Y,1000000,844257
MLoMRafQvsugjJa15G6Y5zhbJnWxCYDXry,1799839912469,129861
MEAvRGq5BtcP9d1PoZUtYbUZ1xzN9w1AAf,15400151089,97484
M9F2TRuzFJ2fL2d2EnrVq1cPTAjbzFrdnt,299700000,1383374
MBbdbhkPySomb3HPEaVWkntsUDaBGGFUaM,52100000,821899
MHrnEQFKstTd22sY4cW8cuVJdrV2AkCebS,21100000,843555
M8pThGZ6bZks1u8S6t1yPv7Y6hni2AGcmf,28467500000,1799520
MTB3TNHsMEyaaojxMFHn5DZ1AdqgkNAnUK,10000000,355537
ME2EFcHMB2A7keNDzpNoCk5X2ytET5pFXr,2000000,836112
MQAfkXCeXvvkrsAmNkcFysjinYYEckKKK7,19000000,788599
MPhR95ETfnY37V6BSRBkHhAMq9dnYEUNkq,1000000,839211
MAyDGq1nM988PCMswQXRHNFegUqyyKdQPy,23100000,827699
M8nthLzkwLnU4SUqFoh9R6ZfaR1U3ZTANW,1000000,843305
MPzPZyrvJZpqEe1HnPAMnWqxYyJMwNEmji,9945054946,1657580
MRwQR9CBC6FAxgnA6YJFDsz83pFAgtbbNz,200000000,88645
MJQyjDubiHunCW5r1f4dmMSNqgetGPQ1LR,32000000,812555
MKVKNPRaMsuEKmA79ymjfEudnMHimXBc9p,34200000,844566
MEYAsLPZh1bA6fRiY5VKZit3SJ2yBq1uBg,10000000,945817
MMECKgWH9W8KH15aYCiTbx8isQ23tU3SC9,60200000,895011
MFotjNU71ktv4wZFmoEuxR9k2vPwSkciEW,21100000,556750
MRYRqqqjvYMCJ5kMG9j3ahq2ynadNMPXFJ,1000000,853502
MMLKbvdGhxGVpV1ApWvTMLk5Q7nUST6wvt,33200000,651028
MGvnXM6M8rdoABSEJMBS7Svz1doX7PobuV,40000000,781270
MGMCCTfUYnhARyQoFvS7T84Bo7AsbQ7EhU,31000000,782135
MPKTE4QYrS67YnozTMHFBbAuWUEPQ1J5y2,2000000,836112
MBXeJVdnHCkGsTKpjGyKzX7QdrdJsAj2HC,41000000,824336
MA76sU6bUTL8XuzTCmBvr4BZPU86mgtVUv,52100000,842973
MSW3jJ4FcS6f5zLsjqmmPPtC7D1XStLcpJ,18245140976,1674864
MG8g3nFFmLeVEigxFwBE73scupDZmz7Y15,6943884659390,704935
MGFfiUpSoG27aq4n2cRMbNvfYkYf1ELBxA,77306983,51277
MEZ9KL2wwEsTKCoQ6JrGNXto9NJ2cETMfz,23200000,853502
MRkFrBkuychwugQLsFWyiXSm9ccZZMHhh5,10000000,822478
MUeJpYdPVMm8K6qAp4rs4i3bkPaGtx2jmh,31000000,822361
MVz5ppwfZv1hKSWeNUD28ykdNY1cPi3nnb,34000000,822954
MGB7s27fFnZcXmMaaEoMQyksS4L9coQnU4,32300000,847763
MGT8hayGmaNKFUQRZnb5zkX7TU2W31Eg24,99999000000,88674
MC94tmCNWdh5TvVn43woYJFLzM2bdXkhib,1000698,853701
MMRoyeH848MbQmXsLEVHGrLdS7yjgvMq7B,31100000,862864
MJ9JPBFipSzxNqHWuakS9Zvw28bb2UGeH9,1072300000,822994
MNqoPTcNuM9m63KH7osySM7CkZAdviogP6,12000000,842995
MGXKpxYVyzsW9rB5qfg1tmZNpUX2ZV4ZhK,7894005,50720
MCq5xKPE3ZP8pN9MjKV47vU2y8UHv928zn,41300000,894336
MQhAWKSgacWESih6Migizt6Dv44TGyo4X2,43100000,849987
MUuN2bofL78pKipHhgnBagBuAzgpQxdr4D,20200000,821933
MJ6HynGsV2iELUxfNFSwNdJkPVdxA58yYa,50000000,676139
MEqbwCqJ2FyEzgSu8F5gMkL2ePNjqhB6HW,13000000,824301
MDCLkxGARKekhf4uLWJsruLvU6D2uimG6Y,62300000,820792
MGZcZZ4LjpiCtrTQF7bAtT7SNhMnBDAXLn,32200000,847763
MKKjHuLhV3gSQU6XZvrqEFRKhAdf4RAtZ5,199292962699,109867
MFML9CZfNmvEsSoMah5buHQ4XVnMx65dH8,1000000,838088
MNj4AZapetf799sfB7t8UuS2nmGLCSPwBx,200000,865256
MLrtHYLTtbw4CZbgpGAQMbUGha8rhXhUrL,1000000,841064
M8b1aMAXubmuKjFLEmU4qWNaK2CpMaLTrs,11000000,822864
MKz4KYBykQzpB1J6HBT6VVzoSC7pF5eMY3,52000000,824325
M87LNVeH5kA8krH9WES13EUbxx6tpV73sV,2000000,843047
MCqov7BKwHCwdA6u5188LsFD7LdKbWTywv,31000000,823386
MLMJiCxV8Xj398KKdjknNTE8nD1qeJYxBp,13000000,850088
MR1vnBkt1GQGMzhy6zWDMJP5Uod1AqwoRN,2000000,843095
MVxvyTamChuJB82PxNLDC23pT4jyDRkztL,26081705365286,1659540
MTsD9ZP4oyfDoCghLAk4bLx596V11212de,42200000,748604
MTGN5wVNBWdeaZR5iy6DsV4zAwGTuF5mQi,1000000,847763
MVv3ecFd4h53W9Ato1fowign87bEBg8Eds,41100000,822981
M9V5toHKFgjytwCNke2DMed1MWunktmbN7,2000000,833533
MCAPX8WbsYhhNrnSNTKVeqHB7JMoAQ1KVr,3300003765000,113589
MHy179asfTaD5Qka9Lhqw2Pmve2h2Q4XNm,55000000,376909
MHAdYHHVkoXYhxxLNPoBEGVtzBZs33gRsd,10000000,639262
MUaYvDYjGyVns4yxvQHnMqiZkVG1qebCyf,32100000,866221
MXAFYgtiUXqm5KiTZq2kpE3AXQ3EY43mUq,52000000,821904
M8MqCAYjeSbqtuTAtRwKfSq3KHsCtKizDK,377172422,1545308
MHsZUnhJao1oeioisAstYeJ4ucQ2UuumGi,51100000,823987
MXBBzN5K6asMcfoCBfxU7m8ggdYPWQRUUf,73000000,822360
MCiKJb3Ri8bL1guCqWnpyNtio9gNi6r36s,31200000,822997
MK4BNTpUAaciXDGiyQq4bFQ841MaFkEGNF,52100000,852640
MSC6MykcFPkDAQPU1dx3KmyiBXR6huYNmo,24306968,45318
MW8sn6m9qbN7JshRQ4EKKwQtK4AxqyUJ2B,51100000,822456
MKSLesxdapVD1iSXRvGDEqoXcDDJwhaAnE,1000000,839211
ML9ZntZ4Eb4b4tCk5Svx2rEPicNFYMJSAA,141300000,889827
MGNkt3eKBcr337iVirditskt9BCLQ283QW,100000000,97019
MWnnu6XS5jgj2yec5HPB8b4mcTnWtijuki,20000000000,857496
MA4JpTdydXXmPm4JGHacH7YtUkngf3q98E,23100000,849987
MMtLgY3iKhE9cJBy2Unq1dm1gqBzNE63QK,33100000,822912
MAyqNaKTdndD4yBpD6tygjqH3782hrEbKW,52000000,841954
MSAfQKDNsNYTh7G7nTjMXfUfvcZgR1i26g,50100000,556750
MAKRfxWYL3GGmPUoTjaJUuHQRc5UwuEJyC,52000000,822933
M8Dfp46hTbDiXCSPrWKmqcJ8agKLNiToFn,12100000,821410
MEb6fgLD21VaKmAv8QVYqP7x5Mzjc3CeD3,11100000,822380
MNCa4rk98haTfUog4gnQxNc8XbeQwV9UnZ,52100000,822991
MQZuxuPwrtDSDRpzkCfJh11CLUYbLva3mj,42100000,822976
MJwXHQjSsvJK7kcQkrPUoSM7gAB1erWJot,31100000,678712
MRVAdDBQA7ghw1UJHYVTJFHC7jzZNRadoy,5126701760578,138007
MBT3bd5MEvEgKUarnCwz4djxELEXPMG5c4,1000000,837217
MGjjfmADdNupb1DmCkqiyRbEa7XUKzSjTK,32300000,876970
MGSQgSHwa3GmHJMQXFTnDd8WxNcQYTLoxu,10000000,823363
MW1JpRf6Vc5qpZLQzs5oeCuFsr8c8aXbSt,11000000,822988
MDHzphyfx4mdzKfN8gh2Ax2Z5yaiGacYsD,32300000,739905
MR6PzSeipYQxm6Vq5gfr8kidpfC82HNbAd,33100000,852990
MSMaxw7FqRuQS5EhBv31STdZYzmuWu8VsW,70263273453,764266
MMEk4k4TJ1fnxKw2sdZxAZB9bByZAx68Z9,41200000,863476
M8M4ZM2yRz28JhqoBbgEz81f4UKCrePV5r,2605429685,400572
MHLCEQ4QT45y76GuuxPDTbz3i24dDrgj8E,32200000,803883
MQTdFTFyMbSj4Bd1wTq72qM68fWiMXEnRK,1000000,840265
MR77C3cx78EVjAWCcsJeRhNtg6qXLw1Cx5,22300000,841954
MLQkauVodf9PWjKjTz7vRckFdzx9cnaVnY,11000000,822389
MLsU4jELRiPhK89FXywqPna85BjpZVMGqb,100000,868325
M8VRAEHoPF7PYTHMq6HqPCRXNhqNePCv3C,53100000,733860
MEt5ULfZudR4Y3PaidjPDjYQZEa3qS5T2Q,10000000,822481
MGTbpTSTgVq9wvVConFYd7cEzEPp6quCuZ,52300000,876970
MKRYraXXkVpkJAbwPeuSk6U1SsAYWXsha9,41100000,733860
MFvT4XQxqZHuNnTNtgjSYZE2ntYkRRQxTU,100000,871152
MNkPswBvsKC1ygofFqsYLrgE6AYNBjznh1,33000000,822352
MQic2c1V18S1ZYec2KuFQbR1tDFRLX33ig,7500811880,71159
MTy6pBmDwFXUfKAVnrGEbtBYd9CWbR7C4x,32100000,666994
MD2Tvctdyw95FSxXgorBzfB8HYHR5wiKWJ,2528440296369,1124645
MGDHgRnMXjNrJNW1nHvxReXQLrgXh8eu6K,1000000,836686
MF5qvdka1uTohyvteY18KKnx9vkM5aohap,92790953608,93472
M9CsE7sBFJzcDm5qAH5o7GpxT6hrFnhHsQ,22200000,827698
MDJGXoNmy1u547iTtKhAdNZWWyZiqo3Pis,43000000,850088
MMHGmC5aL7ZzTtEzG9fKoP6wFnB5rwqMW3,10000000,360338
MJSH2vXnjrdtM5mS7tvdiiWxDDBP2avs14,2000000,835821
MTidz2ykS4UE7h3DNSyzvgwowGYmMqvJsg,31000000,824374
M8nKhfheEHEZMiM3fKTTSBqxpajJnPmfUt,7147072957,41425
MBeWu5dtp2cVmWrCjUhV9t1afHGhUSBTtP,52100000,827602
MGMBCdQRCctCZwTPiLWS2HwEvHLEvdXUAb,13100000,824301
MTR6vMcGjM1BvNwQNyp2QFnBVSqcwTWahN,14100000,824914
MDWGAC4hKJgQveoqRDqDQRghRmGgYBxxzK,1000000,836683
MMVuhfi49fVLEmxwnA5cEPPrstQuTJmYL9,6100000,859626
MJChwui68S8n2Wcq7jFzdZyKDttXpJdkGp,300000,863295
MDVwbpxgiMp77xdMSh7AEMr5kwtZpzmteN,1000029,959352
MJJySVuyL813Wz6AfhuZGi4rkTJYTgKgtx,1000000,839211
MPMD1iLVqGQGdPXL6D9coikZPegMYNBB9c,1002300,1473640
MGeQavoR6iZ6d6Gz87wVjSpDfJss6Reh64,51000000,822993
MRUQxYEV4EpZtGspRxsgaiDtdTS8b3avGs,112100000,851575
MM5geTEQBfE8eDDN6M4grxUWVU8CpYYRVy,31100000,824298
MLT32CT1JiLC2bZTjPb9bPnpEj1DAMSMGs,51200000,871152
MBjMr1a88kV4wZtuQtWpfK5DHcBK5sF6Pj,49999000000,308145
MJeuVBGMpW9aXhfjpMvpZP5mSKiZps3bES,33500000,766492
MP3mJaAgfwD5LXQZzqA1QeS6bVZV3sH9kk,1000000,841423
MMAHNYjEFH9TVSsKRxNp1Ani17iYZejkt7,32000000,827619
MLY6ZXxUg7jvoKH9rvZefEu9dyk8BehBhx,5491739603,91221
MJf17ekUt86T2UagueaZQhpFmPUvfjC8iT,1000000,841425
MJRG9CKcW8UyBN4nH5a8PaUEwNYMsc6ZH7,23100000,826056
MVgUHetks1TPy2Nycx1PdqJDQa4LQi9CLk,33000000,843803
M8j4ZJXozjKvkCfT6wuty9n8ihdA8cqUzt,33100000,862028
M9v3UeYVqH98LnXeMridiF13SE635ZzUUg,40100000,719792
MKHySoaKksxaGt4GBRd1y7WmtgxwE1HaVh,52300000,824373
MJgPd5E8VTESo1qga6iaYtGUUSbSQzbnpR,20603956420,111956
MStNvS6kxRwkULGWTJyxvKtWAXTuxQtUQ4,1200000,10360
MCEfmiZMsWjfky2XSt2Ao7oxerwbDGmafJ,32000000,846207
MQT5iKJws8T2umfqwGxWTJk3NkidKWvFTz,1000000,838945
M8hCzuozZkBnaCuC5debNnPkQHngsv5APV,1300000,12178
MNYkxB1wtEmvvM7T3584n8HQYvkaC2e2P9,54400000,894336
MEFEVJwD1jg2ntkbiWWUfy9qoq8EpK94GR,20000000,822490
MLXvYghFqaA1xoL4xgmYpAufb4Jv6ER5dJ,42100000,793297
MKd4vXmSVkQzRumYLVKAF5TqEenifdxRjG,42000000,821936
MKUogXQsQT641yZZ46ZowqLmfEpyu7ZQK8,189700000,1550890
MA2YXni2Vhpkdinrf2qJXWKB2TTUxwRnNt,4396137401,1394838
MVj5obYkjCBLZC8EGzTdPCTqJw27nDZtpA,2000000,848130
MUAo8RWwqh59TBx2DCkYFZYbAfuVzuDxWd,32000000,826830
MUrNn37ocvvK8BhLxFkBwwnVGWgkamfTfA,72100000,852396
MSXE4ikVg8WNaDrVba8zDRxUVJ5MCviRAm,10300000,734535
MQHqzY4wX12EhZTwr4VenxkHsgmpfMwQXT,635000000,1385147
MA8hJ9pTpxgnB6rcfhrokKumpqGUrd1wAG,760000,1559619
MAtxKNKEbYymYugEvHP513BGq4NEyNwqew,43300000,821902
MT9gyrkPwXPbBWXFMZQNGMVYf4bAD58grM,41400000,853502
MPCsBftcW5KyWFnMb5uYiR5DrA2X1Bokn7,22100000,821922
MPTJDiFzh5t9cw8YS6DCY9Cd2L3F7DLBjQ,13300000,867872
MDaDsU7jczFpwJTczpJN8yoKuLgLteatsp,31000000,822361
MU1v6XbVQs3HZCiFKDFFtFuEM429H7b1SU,42100000,825695
MPfsM5K8FpSpPv1QjgZVhcZNBQCFtnn4eg,11000000,824867
M8Cim8h1GJehtWsm86ibn3grzfc3keSevB,61000000,823013
MSCG9f78gHw6UYb1ukpv3KBL1TPBdcwxy3,1000000000,1538666
MVYXUFnFhqBhGWW5q1Y1fSy4hSSZXJuqMS,1500000,862864
MXC5W8dqd8hBojk7CUex9FF8gBQwHbvzSa,22000000,847868
MMEWsJSaCVd8W2wnJJWNYMs9jwpx4HnzW1,140000000,790953
MEB7GzBoKrwvMKMT6MNRG54YAArtg7hFZK,33100000,864051
MJdQ7g31M4HjQDsNJUVjTYHbhv4ZNuYBdf,403700000,884502
MR1tvvBwjKZVEnVDNkya2AoiEhx8kVa7Mx,21000000,822479
MV3k59cto5YFtMXZfUFKh69JDt5RshYAhY,32100000,822932
MHP2vudHwLpUAvSY72gpEjHD7egsmgj1HE,22200000,823529
MEFwZtjHrvkSkZDBqjoqVNuXgoGwZBzaNH,22000000,824562
MEKo5bq5f8zgZ8emdAJJu6g3ignyhT1FNi,13200000,822360
MMxKeaf7buXiVxGMZEBf8H4a5eEUxKvSot,40100000,822988
MC9m9ToTMjK7bUb98gfYYLXSvQas1Bczb8,21000000,823813
MJxeGKjTS1JasRGRDhPgF6SJwLqrGJpywM,54200000,860465
MTkUrYGdWJC8BnDD78WikhFaiGBD6FxD8y,5425000,1452002
MBxFKunYCNABfEDm8fdEFpCM2LBrkjXRNa,33000000,821922
MKbAKXoG39wCJBcZgWRM27o6W6dgio5Qp1,122200000,899679
MGpNDb7dUbZAFEW9qLGeJUweDqAcp6DUeD,9397975,1755400
MBHtWGUNekZKpLsVXgCJP2PaT5DM1S1Gat,10000000,1733665
MMffyKq3NTtqdRKdKFfMTesJVgGwZk9YMR,72000000,821898
MKQicpDrKcwFyzmenRr2X5WtaA5xcFgEsy,42200000,899016
MQVXsn8UnveoggU1y1V2kKp9xZkLYxYq4E,11000000,823416
MTKeWsxSvEaBs4TD15LqKH4PNVKpKC3EJC,33400000,875755
MA8VociiyxnyLk6ELvqSK28wYRrzuq2e8L,22100000,822353
